Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank,Most_Important_Issue-is-Education,Most_Important_Issue-is-Environment,Most_Important_Issue-is-Financial,Most_Important_Issue-is-Foreign_Affairs,Most_Important_Issue-is-Healthcare,Most_Important_Issue-is-Military,Most_Important_Issue-is-Other,Most_Important_Issue-is-Social
0.8837142857142857,0.4545454545454546,0.06510675600258176,-0.013778769917635492,1.5676603768910595,-1.0771789953198887,-0.8801230128194855,-1.2099552949319774,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.5994285714285714,-0.6363636363636364,-0.4987645968686296,-0.4764067431298592,0.7741512349556333,-0.7294257816727352,-0.5880865158591224,0.2129891417367511,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.2002857142857143,0.4545454545454546,0.2047397898716783,0.570317912400893,-0.7433305018713544,1.7893702229976107,1.1447082297784301,1.3842190982370197,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.2977142857142857,0.6363636363636365,0.39908048746340374,0.6228157955507658,-0.1251822462480994,1.1751810431013263,1.709258057578637,2.161430809986808,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.21799999999999997,0.4545454545454546,0.6967814459926258,0.579862982064506,1.0503588778934723,1.91795700755252,1.9283597188899932,2.2673826111632236,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.1625714285714286,0.4545454545454546,0.5262042554379107,0.549996151181587,0.37526275742869813,1.9659736572751454,1.7474014624953065,1.8301919941347033,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
0.502,0.4545454545454546,0.24480713606155047,0.19190208605957948,1.6185056576917054,1.5649720898588524,1.4459224073700907,1.6016417030131345,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.7737142857142858,0.4545454545454546,0.7958694683144194,0.045493033638672964,0.6834375512012566,-2.1164055209811705,-2.169314614304391,-1.4412774417393945,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.8422857142857143,0.2727272727272727,0.8875094208925165,0.916249711338619,1.5360227891003462,1.974594475347023,2.5808651028395486,2.29230218781912,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.8485714285714285,0.6363636363636365,-0.2741320649453851,0.005157416673081228,-0.23121078949679955,-1.136470554324065,-0.5156935722420858,-0.3550284851065726,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.2837142857142858,-0.8181818181818181,-0.6813519438542754,-0.30628896928642924,-0.6029926046057104,-0.04797713785332737,-0.07536486936717816,0.8148303244877156,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.2808571428571428,0.4545454545454546,0.5972660362135997,0.6137325840966821,-0.6043157414111938,2.1514939734345315,2.394420540736482,1.120040374781511,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
0.33885714285714297,0.4545454545454546,0.6957424626441426,-0.028096374413055347,3.5483229408162957,-2.1028006114655935,-1.9207220806999477,-1.3481518726144517,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.7942857142857143,0.4545454545454546,0.5606330756365898,0.8903856516049571,0.01944775502845346,1.8757089452091598,1.833273898647726,1.9742854996037216,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.07863428571428588,-0.09090909090909094,0.28953436479448125,0.384343006696944,-0.47819322061847197,1.8711875654002523,0.43289072256914446,1.7781128890962725,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9048571428571428,-0.09090909090909094,0.2882719414507675,0.949965360634285,0.6520225188809436,-2.1195677853024923,-1.0997220343785448,-0.3805944783572542,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.1497142857142857,0.2727272727272727,-0.680588121051594,0.235162805018859,1.4575785182470102,-0.49729290497193124,0.61238416301348,0.45338494972216375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.516,-0.09090909090909094,-0.7381044511900325,-0.18328073281502588,-1.0863115389982612,-0.19776613815679456,-0.33241107071705867,0.4363077553239104,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.5485714285714286,-0.09090909090909094,-0.47589447843024024,-0.1657301208528983,-0.5767586292391818,0.5704698670663823,0.23343778215300937,-0.6082757023378691,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.73,0.2727272727272727,-0.7319930217357583,-0.06797013316911726,-0.03293030560553278,0.10162404538029493,-0.1970643908699006,-0.1837148039988122,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.3928571428571429,0.09090909090909083,-0.39131975292701426,-0.15969363405434556,1.3131100039142545,0.5257490756542162,0.2562896573805014,-0.321557892179903,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.4094285714285715,-0.6363636363636364,-0.7530543352029699,-0.3740281733507814,0.40162818102309844,-0.46202939976509944,-0.07134056325029806,0.33484230495514977,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.3037142857142857,0.4545454545454546,-0.036100983416353816,0.6260488030174733,0.14282580926608066,-1.4947042027932762,-0.70201263212001,-0.56392953816241,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.21342857142857152,0.6363636363636365,-0.6012669335228706,-0.5763220691247787,-1.2642836107563982,0.290196187870231,-0.5776156044903417,-0.05907824556492724,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
0.34571428571428564,-0.09090909090909094,0.15902500638982553,0.2761142329304902,0.642374166996612,-0.5253061420527003,0.05248359240004936,-1.878570337562441,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
0.28057142857142847,-1.0,-0.516614756650396,-0.3045954891848204,0.7386858924540681,-0.9446211750050503,0.09189346644824549,0.0009314685059109107,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
0.736,0.4545454545454546,0.11880692889309064,0.06581479485797836,-0.030739768494342748,-1.0194216670877745,-0.7562267923910649,-1.435361414130119,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
0.36771428571428566,-0.2727272727272727,-0.8022910859686236,-0.6594565468401201,-0.5358632404030675,-0.23249293084990652,-0.17491386583739774,0.06772353791698155,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
0.4674285714285715,-0.6363636363636364,-0.5460308619046905,-0.7131860518820722,0.3524439409243852,-0.2519503917429938,-0.32613759295797273,-0.4960275851700966,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.534,0.6363636363636365,-0.71328346620016,-0.17358171041490278,0.9863783178787018,0.03744363819516838,-0.3637790415236296,-0.08831693700401046,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.3851428571428571,-0.09090909090909094,0.5667498056652855,0.6699253329227925,0.6614840640082941,1.524285316551792,2.336604667481953,1.909440869582473,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
0.4911428571428571,0.4545454545454546,0.7072323429289393,0.1977522900469555,-1.1464180767044545,1.3855233251830645,2.47803546969702,2.3011175245996047,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.18971428571428572,-0.6363636363636364,-0.6810364219015422,-0.05118928488953911,0.5624010195505812,0.39673702718941933,-0.21087666488258258,-0.12624170967468565,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
0.05428571428571427,0.09090909090909083,0.14191652401288302,0.43314602417057957,0.2896254263565319,0.4831772251748406,0.20656324967495177,2.3056903821469867,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.675142857142857,0.09090909090909083,-0.6005075555922954,-0.8251096913247633,-0.7420002507907004,0.08216046987211419,-0.3248613347361714,-0.40845096826875943,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.007428571428571451,0.09090909090909083,-0.7935055517479646,-0.4573166038026326,-1.1519043302485574,-0.09002405041453958,-0.14226539368010452,-0.08254438150742698,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.1617142857142857,0.6363636363636365,0.882477309716559,0.37525979524286024,-0.8962105008836829,1.9622468772813,2.5102665030393303,2.346894399477526,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.6759999999999999,0.8181818181818181,-0.5829085395197006,-0.09706720036948668,-0.10094019191453442,0.0037049771001390268,0.04422140488220268,-0.5765794085191793,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.3028571428571428,0.2727272727272727,0.7326867873322664,0.6255869448079439,0.5408179773799314,-2.1734971333725808,-1.2238927226348273,-1.8837122474253238,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.8245714285714285,-0.2727272727272727,-0.8640741606780797,-0.01701177738434312,-0.8537142029312079,-0.03542060648401153,-0.13618966585618578,0.32350195716913505,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.05457142857142849,0.09090909090909083,0.8811251447096287,0.4329920714340696,-0.8635002701802046,-2.0998676726649244,-2.1871421185799877,-1.471784828513352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
0.35857142857142854,-0.6363636363636364,-0.8902101590420155,-0.34662458625202075,-1.0579366947361752,0.23505425879231423,0.17210750997986507,0.30298438551936874,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
0.9468571428571428,0.2727272727272727,0.7110956029341089,-0.04780232468632151,-0.6744777820881773,1.845077130945703,2.5754631783357977,1.8418796689458565,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.9934285714285713,-0.8181818181818181,-0.49614884844619844,-0.9966130397967824,-0.16604450878973684,-0.342950037463315,-0.4093303967736206,-0.5302671225365901,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
0.5005714285714287,0.2727272727272727,0.37964868918149275,-0.11523362327765396,2.072788959115105,-2.1800450422302524,-1.4744895142719705,-0.13487839736166513,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
0.21685714285714286,-0.2727272727272727,-0.6717858885687805,-0.2702640289431145,1.639103083069648,-0.10724612182040155,0.6491898073914014,0.735870945547821,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
0.9862857142857142,-0.09090909090909094,-0.6511281598820609,-0.9927642213840351,-0.605108390349826,-0.30938110471791436,0.10037153002846078,-0.3946424295913817,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.8102857142857143,0.8181818181818181,-0.4592449739687243,-0.024709414209837743,0.7973379602375824,0.6877786331685342,0.27016316303033266,-0.5574550255159728,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.7865714285714285,0.09090909090909083,0.35363393713442615,-0.2693403125240552,1.9283644471761376,-2.1026563309142645,-0.3556766661346914,1.6534469020848057,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
0.17885714285714283,-0.6363636363636364,-0.5060698238404764,-0.24978831498729903,-0.7237697094486714,0.8053578945172777,-0.3804531758586657,0.032388083175236934,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
0.8991428571428572,-0.8181818181818181,-0.8032032454472537,-0.9458086367485182,-0.692505470843704,-0.24108099183451387,-0.19020307194376695,-0.18561837912863088,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.9277142857142857,0.8181818181818181,0.6444683021206516,0.9622815795550765,1.3194870763915492,-2.132239270861761,-1.8005258197100427,-1.2400062445058726,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.8497142857142856,0.2727272727272727,-0.6368554222598737,-0.30336386729274134,-1.5752848204513978,-0.7329497610751895,0.27395040520227204,0.3654782373339664,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.4731428571428571,-0.09090909090909094,-0.7797672316196301,-0.40835963359248717,-0.1408789811006349,0.19442427067487542,-0.2122976406206775,0.015582654739894168,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
0.9365714285714286,0.4545454545454546,-0.5556817378621544,-0.7162681856670002,0.41799216230068165,-0.35205471081422673,-0.06458885625706609,-0.5401349549931511,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9068571428571428,-0.8181818181818181,-0.840404422752056,0.027326610730505463,-0.5649950449402235,-0.21933785268448636,-0.12943841445770543,0.19401764148005135,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.01571428571428579,0.09090909090909083,0.39465055593856335,0.4539296435994149,0.28907339764477963,1.7991808931706679,2.3608844118588785,0.6340715396533158,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.5422857142857143,0.6363636363636365,-0.6581934926310131,-0.7535216688476638,-0.6408664695501209,0.2942501878294697,-0.3482202670920414,-0.16279778903133635,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
0.7817142857142858,0.2727272727272727,-0.7513910612491703,-0.26672311600338716,-1.591434264819273,0.42418778280073294,0.4289069817364159,0.4135259425406759,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.09171142857142844,-0.2727272727272727,-0.962512139105492,-0.600030790547302,1.092976537421482,0.08718425581858176,0.11950670838666458,0.1902057699848515,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.24257142857142855,0.09090909090909083,-0.3370252591629541,0.28519744438457395,2.6951908990871902,-0.45812681388352977,-0.6442031148832276,-0.7147701711502691,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.8477142857142858,0.2727272727272727,-0.43322159624549306,-0.004541605727041875,0.2620510848648599,0.7663468620872728,0.275319594838365,-0.5518568831100683,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.8919999999999999,-0.6363636363636364,-0.8178626786715004,-0.6340543453159879,0.8226810949005785,-0.1053899002639915,-0.08634583467638501,0.5125021322297318,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.25857142857142856,-0.09090909090909094,-0.7304278430867319,-0.3219921484104381,-0.21594023990232525,0.40614548872510703,0.06213912450357684,-0.1186867040009613,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.9991428571428571,-0.2727272727272727,-0.38319384838802073,-0.17326302825032747,-0.9741841996572382,-0.11012018660601483,-0.4797870473285926,-0.6519371977235737,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.16142857142857148,0.2727272727272727,-0.22124422113529973,0.06750827495958722,1.3227506363986576,0.5826403743498076,-0.6992958160135588,-0.8898797666472698,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0694285714285714,-0.2727272727272727,-0.3760695944894106,0.42498652913555524,0.42933688361421096,0.16064179162925127,0.7695239044834254,1.2938097587965052,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
0.5125714285714287,-0.8181818181818181,-0.7000408929440454,-0.4296051112308521,0.40798466057240473,0.08513344578467781,-0.34432589471443176,0.5951972700464064,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
0.3005714285714285,0.2727272727272727,0.5194696940442429,0.3004387652990532,-0.28674112741365754,1.5646405963279266,1.5549513653923335,2.2895072308579447,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.6002857142857143,-0.6363636363636364,-0.6816856677574468,-0.4768686013393889,1.4682456177540129,0.24337184042047313,-0.3738995802027486,-0.09158759857796472,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
0.13371428571428567,0.09090909090909083,-0.6162107552176215,-0.533369255638519,-0.09486874689888215,-0.3429589593369086,-0.3091189466962262,-0.3001213113644459,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
0.4962857142857142,-0.2727272727272727,-0.5401741182329474,-0.7287352782695713,-0.8156919870850842,-0.08981486286866802,0.7894955840546317,0.9490597691020856,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.4622857142857142,1.0,-0.672390209115862,-0.7104149026248943,-0.7138270479585029,0.022018854455721455,-0.507540020028566,-0.013311413623813996,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.5548571428571429,0.09090909090909083,-0.5428458429894001,-0.16234316064968068,0.03380299695930135,-0.6063324157830478,-0.1515398770417044,-0.37967864301080717,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
0.5805714285714285,-0.6363636363636364,-0.9642948050654934,-0.7741513355399892,0.48902721250233055,-0.1007196633661727,0.0988975907808181,0.21818857950864626,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
0.7197142857142858,0.4545454545454546,-0.6234318400810005,-0.23331537218074072,2.064785189555232,-0.39048552396187286,-0.5323480584957448,0.3756825566644065,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.3848571428571429,0.09090909090909083,0.4490900795296262,0.669771380186283,-0.6165765302639453,2.176799297186181,0.8911972518445869,1.7771532838567723,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.6782857142857143,0.4545454545454546,-0.8098412513785578,-0.09583557847740765,-0.5691873992462344,-0.11174490761231448,-0.15181426356647698,-0.023282267890731657,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.5797142857142857,-0.4545454545454546,-0.4980925764909032,-0.14894927257332014,-0.9827240926994598,-0.517165962830189,-0.3410166393546218,-0.47142742833402684,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
0.16714285714285704,0.8181818181818181,-0.7085934365522104,-0.5513817258101763,-1.0375414059726589,0.02380139783551279,-0.3191847703791194,-0.155001888733912,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.784,-0.09090909090909094,-0.8547744289374906,-0.03887306596874773,-1.1543526156742039,-0.13611490844735333,-0.09521219586300711,0.38388754888144155,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.17971428571428572,-0.09090909090909094,-0.7358977910354956,0.5592333153721807,-0.6103201560924757,-0.4668845873276236,0.05085508507277021,-0.05132243455900731,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.27828571428571425,0.09090909090909083,-0.5810638993194758,-0.3113694095912556,-0.8548728953828377,-0.40182223397995254,-0.3195528820148064,-0.34826886276789576,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.024571428571428577,0.2727272727272727,-0.7133251962153138,-0.4480794396120391,-0.7892180989370344,-0.020322898374496103,-0.22781620274250314,-0.22072542547060894,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.3082857142857143,-0.09090909090909094,-0.6876109212715835,-0.295204372257717,-0.859306017409786,0.02170066141542002,-0.052686192029077816,-0.35804251796584224,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
0.23857142857142866,0.09090909090909083,-0.0532921762639903,0.33384650912169955,-0.49763077395516525,-0.8182489612023977,-1.179002625737446,-0.8504337409032681,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
0.5805714285714285,0.2727272727272727,-0.0935996062340334,0.14956508351935938,-0.0348895990662386,0.8871718152425785,1.1862585023458545,1.4152664838453424,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
0.3434285714285714,-0.6363636363636364,-0.433722783341253,-0.3384650912169965,0.16400338791450592,-1.0879681354430257,0.07621202905403973,-0.030221546735386944,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.3425714285714285,0.2727272727272727,-0.6780096558977258,-0.2767300438765301,-0.2841923566270214,0.0200102539368821,-0.0029319940351880494,-0.18284322492740707,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.8205714285714285,-0.8181818181818181,-0.7603817750541273,-0.019167115695481574,0.8980175253645446,-0.27055718136363033,-0.10628909600690872,0.15390241529913015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
0.20228571428571418,0.4545454545454546,-0.570057441403583,-0.570317912400893,-0.42042809465191344,-0.06139468762618617,-0.4719876662454159,-0.38182008235823656,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.018000000000000016,0.2727272727272727,-0.612843565433301,-0.4516203525517666,0.7230530435730459,-0.22396742185245186,-0.3752581578026606,-0.3161661946507743,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.6759999999999999,-0.09090909090909094,-0.8191072970103657,-0.51766607651451,1.4751807112293038,-0.3356611368698098,0.003010681282777176,0.07859276357799563,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.7125714285714286,0.09090909090909083,0.9826522365910069,0.8463551689631283,-0.7836241229357668,2.1881256009265257,2.629374580774101,2.3473754474778348,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.16828571428571426,0.4545454545454546,-0.3062289016213341,0.5530752059117852,-0.7132539869207217,1.010885159316609,0.5782695834756656,1.027806430206827,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.48257142857142865,0.09090909090909083,-0.3546359947488924,-0.4134400738973135,-1.2341948998795562,-1.0138690452829215,-0.6086903502514037,0.5343604139409597,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.19457142857142862,-0.8181818181818181,-0.751005452543697,-0.35647756138865383,0.2892911400557181,-0.30520386522775245,-0.2860215371299692,0.30563974151476103,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.7474285714285714,0.6363636363636365,0.2990362923144476,0.5572319297975521,3.3031163390527225,1.672205622861204,1.253496416137401,1.7636711523745354,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.45085714285714285,0.6363636363636365,-0.6830878676844824,-0.21838195673928118,0.0481898349111028,0.036065624737722915,-0.11406849917099789,-0.344251350531525,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.21685714285714286,0.4545454545454546,-0.41859651101061424,-0.3444692479408824,-0.8525144212294875,0.6973699977475153,0.23287431307428802,-0.6479648989963486,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.4262857142857144,0.09090909090909083,0.06805247326648867,-0.07520591178508229,2.602033212495998,-0.6451925324679073,1.1304660939378415,-1.4974675885040274,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.8162857142857143,0.2727272727272727,-0.3381234560083234,0.5943345392964361,2.6646810094956512,-0.5650810970535859,-0.5965276038848881,-0.7339943794158597,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9414285714285714,-0.8181818181818181,-0.4092542368765857,0.04595489184820245,0.9635594950247063,-0.5551541812192475,-0.5505061432649434,-0.5423086247039963,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.7094285714285715,-0.2727272727272727,0.7052726812947272,0.08013239935339844,1.2797024148670337,-2.1771953593586666,-2.011722279555068,-1.1879471087067903,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.7757142857142857,0.4545454545454546,-0.49289765740538316,0.5724732507120314,1.7892607407240089,0.23609597283352834,0.6613538357688282,1.0820780616839671,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.918,0.09090909090909083,-0.6479671824060131,0.03333076745439123,-0.45996417598735734,-0.017973308640438074,-0.31846063648055145,-0.31083309742508036,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.5054285714285713,0.8181818181818181,-0.38439359950366103,-0.11785081979832213,3.335509307771006,-1.1390837036989268,0.314391695201267,-0.19869496338184156,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.8742857142857143,-0.09090909090909094,0.4592091504786382,0.9334924178277269,-0.47591302807434005,2.039931555574498,1.3795748952696254,1.7640493148514163,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.8842857142857143,-0.6363636363636364,-0.4333278675843867,0.015164344546224173,-0.5339920738252661,-0.3759177860903563,-0.4069851338031452,-0.6617950556004072,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.9294285714285714,0.8181818181818181,-0.6855520361270532,0.039488876914786974,-0.054326818591042804,-0.4317944506372205,-0.29528968083359075,0.001498582770011463,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.3430228571428571,-0.2727272727272727,-0.512471136512872,-0.5221307058732969,-0.13113661944311755,0.04124545055888338,-0.21169079188195772,-0.646953758072228,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.04028571428571426,-0.6363636363636364,-0.37613136040407835,-0.43961203910399516,0.4187086831703272,0.08797345254381667,-0.7825490994127778,-0.6109961825510045,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.44114285714285717,-0.6363636363636364,-0.9076354282506102,-0.2236163497806175,0.4836549618865191,-0.08466684072623072,-0.045185546258724785,0.1811480240441036,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.49457142857142855,0.8181818181818181,0.7904861232040579,0.49500577322761896,0.8601793744824272,2.082308938076627,2.30350637953729,2.1180075928575506,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.1608571428571428,-0.2727272727272727,-0.7167391911824114,-0.5479947656069587,0.5543696615266146,0.08611231122274685,0.06583017272688371,-0.3240027216972482,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.966,-0.8181818181818181,-0.740970046646768,-0.67392810407205,-1.0491784821875705,-0.06967261251273443,-0.37118262429464344,0.41226782064930906,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
0.46942857142857153,0.09090909090909083,-0.6304856740371958,-0.7142637210376415,0.32221957297787,-0.11476116032784438,-0.5258083111355707,-0.14077434892365467,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.32085714285714284,-0.09090909090909094,-0.37226988326827337,-0.2884304518512818,-1.129369089392951,0.19564916230573154,-0.798019119128422,-0.5886250509895002,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.10485714285714276,0.09090909090909083,0.4689538970270104,0.40589638980832854,1.3910576107532109,2.0024367883449434,2.3884633805790725,2.22286310026754,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
0.7062857142857142,-0.2727272727272727,-0.6909806048236332,-0.8418905396043415,0.7252860627825748,0.3179217025830272,-0.10232570457898078,-0.23476487479286015,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
